#F /pylatus/users/ch6621/pellets/CuFoil_Cu_exafs.dat
#E 1686136625
#D Wed Jun 07 13:17:05 2023
#C experiment  User = opd31

#O0   sl02t  sl02b  sl02r  sl02l  sl01t  sl01b  sl01gap
#O1 sl01off  gap  roll  mono  Mono piz  Mono roll  sl01l  sl01r
#O2 sl01hg  sl01ho  piezo  pitch  blow1  blow2  shutter  xslide
#O3 cone  vee  flat  BPM  enertr  nanodac_sp  nanodac_ramp  
#o0  sl02t sl02b sl02r sl02l sl01t sl01b sl01gap
#o1 sl01off gap roll mono piz rollpi sl01l sl01r
#o2 sl01hg sl01ho piezo pitch blow1 blow2 shutter xslide
#o3 cone vee flat BPM enertr nd1 nd1ramp 
#J0 Seconds  mon1  Det1  Det2  Det3  Det4  Det5  Det6
#J1 mon2  mon3  mon4  ion1_1  ion1_2  ion1_3  ion2_1  ion2_2
#J2 blower  cryostat  mocoin  cpiz  cyaw  srcur  outb  roi00
#J3 roi01  Etheta  Emono  energy  cryo700  mcatot  blower1  blower2
#J4 cryoex  cryosam  monoenc  monosteps  oscmain  oscquad  nd1_c  xicr
#J5 xocr  
#j0 sec mon1 d1 d2 d3 d4 d5 d6
#j1 mon2 mon3 mon4 ion1_1 ion1_2 ion1_3 ion2_1 ion2_2
#j2 blower cryo mocoin cpiz cyaw srcur outb roi00
#j3 roi01 Etheta Emono energy cryo700 mcatot blower1 blower2
#j4 cryoex cryosam monoenc monostp oscmain oscquad nd1_c xicr
#j5 xocr 


#S 1  zapline mono 12.8717 11.8916 2141 100 
#D Wed Jun 07 13:19:17 2023
#T 100  (ms)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G3 0 0 0 0 0 0 0 0 0
#G4 0
#Q 
#P0  16.399938 11 14.86 7.74 43.359375 45.316563 88.676
#P1 -0.9785 7.7999 2.9199107 11.8916 44.445869 60.000916 41.6213 43.5281
#P2 85.1495 -0.9535 74 1.8442347 20 141 1 0
#P3 -0.4 -0.4 -0.4 -50 0 20 0.0165 
#UMI0     Current AutoM      Shutter    
#UMI1      197.29    ON     FE open     
#UMI2 Refill in 2444 sec, Fill Mode: 7/8 multibunch / Message: Jun  7 13:01 Delivery:Next Refill at 14:00; 
#N 19
#L mon_1    Det_1  Det_2  Det_3  Det_4  Det_5  Det_6  mon_2  mon_3  mon_4  ion_1_1  ion_1_2  ion_1_3  ion_2_1  ion_2_2  TwoTheta  ZapEnergy  ZSrcur  xmap_roi00
 10 0 0 0 0 0 0 0 0 17585 27 10665 14 6 5 12.85137 8.8937998 197.60843 0
 10 0 0 0 0 0 0 0 0 17590 28 10679 15 7 5 12.850557 8.8943529 197.60843 0
 10 0 0 0 0 0 0 0 0 17568 27 10666 15 6 5 12.849745 8.894906 197.60843 0
 11 0 0 0 0 0 0 0 0 17569 28 10672 14 7 4 12.848928 8.8954611 197.60843 0
 10 0 0 0 0 0 0 0 0 17583 27 10684 15 6 5 12.848086 8.8960352 197.60843 0
 10 0 0 0 0 0 0 0 0 17579 27 10688 15 7 5 12.847262 8.896596 197.60843 0
 10 0 0 0 0 0 0 0 0 17564 28 10684 14 6 4 12.846454 8.8971462 197.60316 0
 11 0 0 0 0 0 0 0 0 17559 27 10679 15 6 5 12.845649 8.8976936 197.60316 0
 10 0 0 0 0 0 0 0 0 17573 28 10694 15 7 5 12.844803 8.8982706 197.60316 0
 10 0 0 0 0 0 0 0 0 17587 27 10704 14 6 5 12.84399 8.8988237 197.60316 0
 10 0 0 0 0 0 0 0 0 17562 27 10691 15 7 4 12.843178 8.8993769 197.60316 0
 11 0 0 0 0 0 0 0 0 17566 28 10694 15 6 5 12.842358 8.8999357 197.60316 0
 10 0 0 0 0 0 0 0 0 17567 28 10703 14 7 5 12.841508 8.9005156 197.60316 0
 10 0 0 0 0 0 0 0 0 17579 28 10708 15 6 4 12.840692 8.9010715 197.60316 0
 10 0 0 0 0 0 0 0 0 17561 27 10705 15 7 5 12.839887 8.9016199 197.60316 0
 11 0 0 0 0 0 0 0 0 17564 28 10705 14 6 5 12.839078 8.9021711 197.60316 0
 10 0 0 0 0 0 0 0 0 17573 27 10722 15 7 4 12.838217 8.9027586 197.60316 0
 10 0 0 0 0 0 0 0 0 17580 28 10722 15 6 5 12.837408 8.9033098 197.60316 0
 10 0 0 0 0 0 0 0 0 17547 27 10702 14 7 5 12.836622 8.9038458 197.60316 0
 11 0 0 0 0 0 0 0 0 17550 27 10712 15 6 5 12.835794 8.9044104 197.60316 0
 10 0 0 0 0 0 0 0 0 17559 27 10719 15 6 4 12.834952 8.9049845 197.60316 0
 10 0 0 0 0 0 0 0 0 17562 27 10726 14 7 5 12.834159 8.9055262 197.60316 0
 10 0 0 0 0 0 0 0 0 17569 28 10735 15 6 5 12.83335 8.9060774 197.60316 0
 10 0 0 0 0 0 0 0 0 17549 27 10724 14 7 4 12.832496 8.906661 197.60316 0
 11 0 0 0 0 0 0 0 0 17564 28 10733 15 6 5 12.831673 8.9072227 197.60316 0
 10 0 0 0 0 0 0 0 0 17565 27 10736 15 7 5 12.830841 8.9077902 197.60316 0
 10 0 0 0 0 0 0 0 0 17546 27 10733 14 6 4 12.830082 8.908308 197.60316 0
 10 0 0 0 0 0 0 0 0 17553 28 10740 15 7 5 12.82925 8.9088755 197.59714 0
 10 0 0 0 0 0 0 0 0 17560 27 10747 15 6 5 12.828408 8.9094515 197.59714 0
 11 0 0 0 0 0 0 0 0 17572 28 10752 14 6 5 12.8276 8.9100037 197.59714 0
 10 0 0 0 0 0 0 0 0 17539 27 10741 15 7 4 12.826795 8.910553 197.59714 0
 10 0 0 0 0 0 0 0 0 17548 27 10751 15 6 5 12.825974 8.9111128 197.59714 0
 10 0 0 0 0 0 0 0 0 17562 28 10759 14 7 5 12.825129 8.9116917 197.59714 0
 11 0 0 0 0 0 0 0 0 17563 28 10761 15 6 4 12.824331 8.9122362 197.59714 0
 10 0 0 0 0 0 0 0 0 17537 27 10754 15 7 5 12.823519 8.9127913 197.59714 0
 10 0 0 0 0 0 0 0 0 17537 28 10754 14 6 5 12.822696 8.9133539 197.59714 0
 10 0 0 0 0 0 0 0 0 17562 27 10772 15 7 5 12.821864 8.9139223 197.59714 0
 11 0 0 0 0 0 0 0 0 17557 27 10769 15 6 4 12.821063 8.9144697 197.59714 0
 10 0 0 0 0 0 0 0 0 17540 28 10761 14 7 5 12.82027 8.9150124 197.59714 0
 10 0 0 0 0 0 0 0 0 17547 28 10768 15 6 5 12.819412 8.9155989 197.59714 0
 10 0 0 0 0 0 0 0 0 17546 26 10776 15 7 4 12.818581 8.9161673 197.59714 0
 11 0 0 0 0 0 0 0 0 17546 28 10775 14 6 5 12.817795 8.9167051 197.59714 0
 10 0 0 0 0 0 0 0 0 17534 27 10776 15 6 5 12.817005 8.9172449 197.59714 0
 10 0 0 0 0 0 0 0 0 17544 28 10781 15 7 5 12.816144 8.9178343 197.59714 0
 10 0 0 0 0 0 0 0 0 17551 28 10787 14 6 4 12.815316 8.9184008 197.59714 0
 11 0 0 0 0 0 0 0 0 17519 28 10777 15 7 5 12.814519 8.9189463 197.59714 0
 10 0 0 0 0 0 0 0 0 17517 27 10778 15 6 5 12.813725 8.9194889 197.59714 0
 10 0 0 0 0 0 0 0 0 17538 27 10794 14 7 4 12.812902 8.9200525 197.5919 0
 10 0 0 0 0 0 0 0 0 17542 28 10801 15 6 5 12.812056 8.9206324 197.5919 0
 11 0 0 0 0 0 0 0 0 17521 27 10792 15 7 5 12.811247 8.9211855 197.5919 0
 10 0 0 0 0 0 0 0 0 17510 28 10784 14 6 4 12.810427 8.9217472 197.5919 0
 10 0 0 0 0 0 0 0 0 17533 27 10801 15 7 5 12.809588 8.9223223 197.5919 0
 10 0 0 0 0 0 0 0 0 17546 28 10812 15 6 5 12.808799 8.922863 197.5919 0
 11 0 0 0 0 0 0 0 0 17524 27 10798 14 6 5 12.807986 8.923419 197.5919 0
 10 0 0 0 0 0 0 0 0 17511 27 10797 15 7 4 12.807162 8.9239836 197.5919 0
 10 0 0 0 0 0 0 0 0 17521 28 10809 15 6 5 12.80632 8.9245605 197.5919 0
 11 0 0 0 0 0 0 0 0 17527 28 10813 14 7 5 12.805519 8.9251099 197.5919 0
 10 0 0 0 0 0 0 0 0 17514 27 10810 15 6 4 12.804729 8.9256506 197.5919 0
 10 0 0 0 0 0 0 0 0 17507 27 10808 15 7 5 12.803905 8.9262152 197.5919 0
 10 0 0 0 0 0 0 0 0 17517 28 10817 14 6 5 12.803025 8.9268188 197.5919 0
 11 0 0 0 0 0 0 0 0 17509 27 10818 15 7 5 12.802224 8.9273682 197.5919 0
 10 0 0 0 0 0 0 0 0 17495 28 10812 15 6 4 12.801431 8.9279127 197.5919 0
 10 0 0 0 0 0 0 0 0 17503 28 10815 14 7 5 12.800626 8.9284639 197.5919 0
 10 0 0 0 0 0 0 0 0 17518 27 10826 15 6 5 12.79981 8.9290237 197.5919 0
 10 0 0 0 0 0 0 0 0 17505 28 10822 14 6 5 12.798994 8.9295835 197.5919 0
 11 0 0 0 0 0 0 0 0 17483 27 10813 15 7 4 12.798182 8.9301414 197.5919 0
 10 0 0 0 0 0 0 0 0 17481 27 10819 15 6 5 12.79735 8.9307117 197.5919 0
 10 0 0 0 0 0 0 0 0 17494 28 10830 14 7 5 12.796523 8.9312792 197.58714 0
 10 0 0 0 0 0 0 0 0 17500 28 10835 15 6 4 12.795718 8.9318314 197.58714 0
 11 0 0 0 0 0 0 0 0 17479 28 10827 15 7 5 12.794917 8.9323816 197.58714 0
 10 0 0 0 0 0 0 0 0 17479 28 10824 15 6 5 12.794074 8.9329596 197.58714 0
 10 0 0 0 0 0 0 0 0 17483 27 10833 14 7 5 12.793259 8.9335203 197.58714 0
 10 0 0 0 0 0 0 0 0 17482 28 10832 15 6 4 12.792473 8.9340601 197.58714 0
 11 0 0 0 0 0 0 0 0 17452 27 10818 14 7 5 12.791645 8.9346285 197.58714 0
 10 0 0 0 0 0 0 0 0 17461 28 10822 15 6 5 12.790821 8.935194 197.58714 0
 10 0 0 0 0 0 0 0 0 17484 27 10839 15 7 4 12.78996 8.9357862 197.58714 0
 10 0 0 0 0 0 0 0 0 17469 28 10834 14 6 5 12.789178 8.9363232 197.58714 0
 11 0 0 0 0 0 0 0 0 17446 27 10819 15 7 5 12.788384 8.9368677 197.58714 0
 10 0 0 0 0 0 0 0 0 17450 28 10825 15 6 5 12.787546 8.9374447 197.58714 0
 10 0 0 0 0 0 0 0 0 17442 27 10829 14 6 4 12.786707 8.9380217 197.58714 0
 10 0 0 0 0 0 0 0 0 17425 27 10816 15 7 5 12.785936 8.9385509 197.58714 0
 11 0 0 0 0 0 0 0 0 17404 28 10808 15 6 5 12.785124 8.9391098 197.58714 0
 10 0 0 0 0 0 0 0 0 17400 28 10806 14 7 4 12.784278 8.9396915 197.58714 0
 10 0 0 0 0 0 0 0 0 17384 27 10801 15 6 5 12.783431 8.9402733 197.58714 0
 10 0 0 0 0 0 0 0 0 17298 27 10753 15 7 5 12.782645 8.940814 197.58714 0
 11 0 0 0 0 0 0 0 0 17149 27 10659 14 6 5 12.781829 8.9413757 197.58714 0
 10 0 0 0 0 0 0 0 0 16813 28 10456 15 7 4 12.781006 8.9419422 197.5818 0
 10 0 0 0 0 0 0 0 0 16357 27 10172 15 6 5 12.780186 8.9425058 197.5818 0
 10 0 0 0 0 0 0 0 0 16580 27 10315 14 7 5 12.779385 8.9430571 197.5818 0
 11 0 0 0 0 0 0 0 0 17229 28 10722 15 6 4 12.778576 8.943614 197.5818 0
 10 0 0 0 0 0 0 0 0 17544 27 10921 15 6 5 12.77773 8.9441967 197.5818 0
 10 0 0 0 0 0 0 0 0 17553 28 10929 14 7 5 12.776895 8.9447708 197.5818 0
 10 0 0 0 0 0 0 0 0 17526 28 10915 15 6 5 12.776109 8.9453125 197.5818 0
 11 0 0 0 0 0 0 0 0 17501 27 10902 15 7 4 12.7753 8.9458685 197.5818 0
 10 0 0 0 0 0 0 0 0 17507 28 10911 14 6 5 12.774462 8.9464464 197.5818 0
 10 0 0 0 0 0 0 0 0 17512 28 10914 15 7 5 12.773649 8.9470062 197.5818 0
 11 0 0 0 0 0 0 0 0 17502 28 10906 15 6 4 12.772848 8.9475574 197.5818 0
 10 0 0 0 0 0 0 0 0 17480 27 10898 14 7 5 12.772036 8.9481173 197.5818 0
 10 0 0 0 0 0 0 0 0 17497 28 10910 15 6 5 12.771197 8.9486952 197.5818 0
 10 0 0 0 0 0 0 0 0 17500 27 10919 15 7 5 12.770366 8.9492683 197.5818 0
 11 0 0 0 0 0 0 0 0 17484 28 10908 14 6 4 12.769565 8.9498205 197.5818 0
 10 0 0 0 0 0 0 0 0 17472 28 10904 15 7 5 12.768752 8.9503803 197.5818 0
 10 0 0 0 0 0 0 0 0 17474 28 10911 15 6 5 12.767925 8.9509506 197.5818 0
 10 0 0 0 0 0 0 0 0 17493 28 10921 14 7 4 12.767097 8.9515209 197.5818 0
 11 0 0 0 0 0 0 0 0 17473 27 10913 15 6 5 12.766323 8.952055 197.5818 0
 10 0 0 0 0 0 0 0 0 17459 28 10905 15 7 5 12.765495 8.9526253 197.5818 0
 10 0 0 0 0 0 0 0 0 17475 28 10912 14 6 5 12.764657 8.9532042 197.57655 0
 10 0 0 0 0 0 0 0 0 17480 28 10917 15 7 4 12.763841 8.9537668 197.57655 0
 10 0 0 0 0 0 0 0 0 17463 27 10913 15 6 5 12.763043 8.9543171 197.57655 0
 11 0 0 0 0 0 0 0 0 17456 28 10908 14 7 5 12.762219 8.9548855 197.57655 0
 10 0 0 0 0 0 0 0 0 17475 27 10920 15 6 4 12.76137 8.955472 197.57655 0
 10 0 0 0 0 0 0 0 0 17477 28 10929 15 6 5 12.760557 8.9560328 197.57655 0
 10 0 0 0 0 0 0 0 0 17463 27 10917 14 7 5 12.759771 8.9565754 197.57655 0
 11 0 0 0 0 0 0 0 0 17457 28 10920 15 6 4 12.758947 8.9571438 197.57655 0
 10 0 0 0 0 0 0 0 0 17471 27 10924 14 7 5 12.758109 8.9577227 197.57655 0
 10 0 0 0 0 0 0 0 0 17461 28 10924 15 6 5 12.757312 8.9582729 197.57655 0
 10 0 0 0 0 0 0 0 0 17454 29 10920 15 7 5 12.756522 8.9588184 197.57655 0
 11 0 0 0 0 0 0 0 0 17450 27 10922 14 6 4 12.755706 8.9593821 197.57655 0
 10 0 0 0 0 0 0 0 0 17469 28 10927 15 7 5 12.754875 8.9599562 197.57655 0
 10 0 0 0 0 0 0 0 0 17466 28 10929 15 6 5 12.754044 8.9605312 197.57655 0
 10 0 0 0 0 0 0 0 0 17446 27 10921 14 7 4 12.753235 8.9610891 197.57655 0
 10 0 0 0 0 0 0 0 0 17463 27 10932 15 6 5 12.752389 8.9616747 197.57655 0
 11 0 0 0 0 0 0 0 0 17466 28 10936 15 7 5 12.751565 8.962244 197.57655 0
 10 0 0 0 0 0 0 0 0 17469 27 10940 14 6 5 12.75076 8.9628 197.57655 0
 10 0 0 0 0 0 0 0 0 17463 28 10926 15 7 4 12.749978 8.9633408 197.57655 0
 10 0 0 0 0 0 0 0 0 17456 28 10927 15 6 5 12.749147 8.9639158 197.57655 0
 11 0 0 0 0 0 0 0 0 17464 27 10931 14 7 5 12.748327 8.9644823 197.57152 0
 10 0 0 0 0 0 0 0 0 17455 28 10927 15 6 4 12.747515 8.965044 197.57152 0
 10 0 0 0 0 0 0 0 0 17452 27 10919 15 7 5 12.746706 8.9656029 197.57152 0
 10 0 0 0 0 0 0 0 0 17454 28 10927 14 6 5 12.745875 8.9661789 197.57152 0
 11 0 0 0 0 0 0 0 0 17465 28 10931 15 6 4 12.745055 8.9667454 197.57152 0
 10 0 0 0 0 0 0 0 0 17463 27 10934 14 7 5 12.744243 8.967308 197.57152 0
 10 0 0 0 0 0 0 0 0 17453 28 10920 15 6 5 12.743426 8.9678726 197.57152 0
 10 0 0 0 0 0 0 0 0 17455 28 10924 15 7 5 12.742588 8.9684534 197.57152 0
 10 0 0 0 0 0 0 0 0 17464 28 10924 14 6 4 12.74176 8.9690256 197.57152 0
 11 0 0 0 0 0 0 0 0 17459 28 10919 15 7 5 12.740974 8.9695702 197.57152 0
 10 0 0 0 0 0 0 0 0 17443 27 10907 15 6 5 12.740158 8.9701347 197.57152 0
 10 0 0 0 0 0 0 0 0 17440 29 10902 14 7 4 12.739347 8.9706974 197.57152 0
 10 0 0 0 0 0 0 0 0 17441 27 10895 15 6 5 12.73853 8.9712629 197.57152 0
 11 0 0 0 0 0 0 0 0 17455 28 10899 15 7 5 12.737706 8.9718332 197.57152 0
 10 0 0 0 0 0 0 0 0 17458 27 10887 14 6 5 12.73689 8.9723988 197.57152 0
 10 0 0 0 0 0 0 0 0 17462 28 10891 15 7 4 12.736059 8.9729748 197.57152 0
 10 0 0 0 0 0 0 0 0 17448 29 10870 15 6 5 12.735247 8.9735374 197.57152 0
 11 0 0 0 0 0 0 0 0 17454 27 10867 14 7 5 12.734453 8.9740868 197.57152 0
 10 0 0 0 0 0 0 0 0 17452 28 10857 15 6 4 12.733641 8.9746504 197.57152 0
 10 0 0 0 0 0 0 0 0 17461 29 10843 14 6 5 12.732806 8.9752293 197.57152 0
 10 0 0 0 0 0 0 0 0 17475 28 10834 15 7 5 12.731978 8.9758034 197.56648 0
 10 0 0 0 0 0 0 0 0 17472 28 10819 15 6 5 12.731174 8.9763613 197.56648 0
 11 0 0 0 0 0 0 0 0 17468 29 10791 14 7 4 12.730369 8.9769192 197.56648 0
 10 0 0 0 0 0 0 0 0 17470 29 10765 15 6 5 12.72953 8.9775009 197.56648 0
 10 0 0 0 0 0 0 0 0 17482 28 10736 15 7 5 12.728699 8.9780769 197.56648 0
 10 0 0 0 0 0 0 0 0 17475 28 10680 14 6 4 12.727898 8.9786329 197.56648 0
 11 0 0 0 0 0 0 0 0 17475 29 10624 15 7 5 12.727097 8.9791889 197.56648 0
 10 0 0 0 0 0 0 0 0 17486 29 10548 15 6 5 12.726281 8.9797554 197.56648 0
 10 0 0 0 0 0 0 0 0 17480 29 10420 14 7 5 12.725434 8.9803429 197.56648 0
 10 0 0 0 0 0 0 0 0 17476 29 10233 15 6 4 12.724648 8.9808874 197.56648 0
 11 0 0 0 0 0 0 0 0 17475 30 9929 14 6 5 12.723832 8.9814539 197.56648 0
 10 0 0 0 0 0 0 0 0 17486 31 9355 15 7 5 12.722986 8.9820423 197.56648 0
 10 0 0 0 0 0 0 0 0 17497 34 8396 15 6 4 12.722178 8.9826031 197.56648 0
 10 0 0 0 0 0 0 0 0 17479 35 7342 14 6 5 12.721369 8.9831648 197.56648 0
 11 0 0 0 0 0 0 0 0 17480 37 6617 15 7 5 12.720545 8.983737 197.56648 0
 10 0 0 0 0 0 0 0 0 17493 37 6282 14 6 4 12.719729 8.9843044 197.56648 0
 10 0 0 0 0 0 0 0 0 17490 38 6170 15 6 5 12.718917 8.984868 197.56648 0
 11 0 0 0 0 0 0 0 0 17493 38 6198 14 6 5 12.718112 8.9854279 197.56648 0
 10 0 0 0 0 0 0 0 0 17489 37 6302 15 7 5 12.717278 8.9860077 197.56648 0
 10 0 0 0 0 0 0 0 0 17497 37 6394 15 6 4 12.716434 8.9865932 197.56648 0
 10 0 0 0 0 0 0 0 0 17496 38 6393 14 6 5 12.715649 8.9871397 197.56062 0
 11 0 0 0 0 0 0 0 0 17496 37 6274 15 6 5 12.714851 8.9876938 197.56062 0
 10 0 0 0 0 0 0 0 0 17503 38 6094 14 6 4 12.714002 8.9882851 197.56062 0
 10 0 0 0 0 0 0 0 0 17508 38 5917 15 6 5 12.713162 8.9888687 197.56062 0
 10 0 0 0 0 0 0 0 0 17505 38 5770 14 7 5 12.71235 8.9894333 197.56062 0
 11 0 0 0 0 0 0 0 0 17493 39 5631 15 6 5 12.711572 8.989974 197.56062 0
 10 0 0 0 0 0 0 0 0 17508 39 5477 14 6 4 12.710737 8.9905558 197.56062 0
 10 0 0 0 0 0 0 0 0 17532 39 5292 15 6 5 12.709902 8.9911366 197.56062 0
 10 0 0 0 0 0 0 0 0 17504 40 5068 14 6 5 12.709085 8.991704 197.56062 0
 10 0 0 0 0 0 0 0 0 17510 40 4835 15 6 4 12.708296 8.9922533 197.56062 0
 11 0 0 0 0 0 0 0 0 17512 41 4579 15 6 5 12.707454 8.9928398 197.56062 0
 10 0 0 0 0 0 0 0 0 17514 40 4311 14 6 5 12.706637 8.9934082 197.56062 0
 10 0 0 0 0 0 0 0 0 17514 43 4049 15 6 5 12.705825 8.9939737 197.56062 0
 11 0 0 0 0 0 0 0 0 17509 42 3815 14 6 4 12.705012 8.9945393 197.56062 0
 10 0 0 0 0 0 0 0 0 17515 43 3608 15 6 5 12.704174 8.9951239 197.56062 0
 10 0 0 0 0 0 0 0 0 17525 44 3434 14 6 5 12.703362 8.9956894 197.56062 0
 10 0 0 0 0 0 0 0 0 17516 44 3302 15 6 5 12.70256 8.9962473 197.56062 0
 10 0 0 0 0 0 0 0 0 17520 43 3228 14 6 4 12.70174 8.9968185 197.56062 0
 11 0 0 0 0 0 0 0 0 17530 44 3205 15 6 5 12.700929 8.9973841 197.56062 0
 10 0 0 0 0 0 0 0 0 17530 44 3230 14 6 5 12.700097 8.9979639 197.56062 0
 10 0 0 0 0 0 0 0 0 17519 44 3286 15 6 4 12.699273 8.9985371 197.55571 0
 11 0 0 0 0 0 0 0 0 17524 43 3358 14 6 5 12.698449 8.9991112 197.55571 0
 10 0 0 0 0 0 0 0 0 17541 44 3440 15 6 5 12.697657 8.9996643 197.55571 0
 10 0 0 0 0 0 0 0 0 17531 43 3513 14 5 4 12.696856 9.0002232 197.55571 0
 10 0 0 0 0 0 0 0 0 17527 43 3577 15 6 5 12.696012 9.0008106 197.55571 0
 10 0 0 0 0 0 0 0 0 17530 43 3623 14 6 5 12.695166 9.0014009 197.55571 0
 11 0 0 0 0 0 0 0 0 17535 43 3646 15 6 5 12.694373 9.0019541 197.55571 0
 10 0 0 0 0 0 0 0 0 17529 43 3642 14 6 4 12.693576 9.0025101 197.55571 0
 10 0 0 0 0 0 0 0 0 17537 42 3605 15 6 5 12.692756 9.0030823 197.55571 0
 10 0 0 0 0 0 0 0 0 17543 43 3538 14 6 5 12.691916 9.0036678 197.55571 0
 10 0 0 0 0 0 0 0 0 17542 43 3441 15 6 4 12.691074 9.0042553 197.55571 0
 11 0 0 0 0 0 0 0 0 17536 43 3340 14 6 5 12.690292 9.0048008 197.55571 0
 10 0 0 0 0 0 0 0 0 17536 44 3250 15 6 5 12.689495 9.0053577 197.55571 0
